condition,batch,trial,steps
punishment_1.0,5,86,117
punishment_1.0,5,87,39
punishment_1.0,5,88,115
punishment_1.0,5,89,58
punishment_1.0,5,90,21
punishment_1.0,5,91,150
punishment_1.0,5,92,150
punishment_1.0,5,93,141
punishment_1.0,5,94,14
punishment_1.0,5,95,150
punishment_1.0,5,96,150
punishment_1.0,5,97,69
punishment_1.0,5,98,57
punishment_1.0,5,99,139
punishment_1.0,5,100,126
punishment_1.0,5,101,118
punishment_1.0,5,102,79
punishment_1.0,5,103,88
punishment_1.0,5,104,150
punishment_1.0,5,105,150
punishment_1.0,5,106,128
punishment_1.0,5,107,133
punishment_1.0,5,108,20
punishment_1.0,5,109,150
punishment_1.0,5,110,19
punishment_1.0,5,111,150
punishment_1.0,5,112,150
punishment_1.0,5,113,66
punishment_1.0,5,114,90
punishment_1.0,5,115,150
punishment_1.0,5,116,150
punishment_1.0,5,117,10
punishment_1.0,5,118,150
punishment_1.0,5,119,136
punishment_1.0,5,120,94
punishment_1.0,5,121,105
punishment_1.0,5,122,47
punishment_1.0,5,123,76
punishment_1.0,5,124,142
punishment_1.0,5,125,139
punishment_1.0,5,126,137
punishment_1.0,5,127,50
punishment_1.0,5,128,103
punishment_1.0,5,129,20
punishment_1.0,5,130,150
punishment_1.0,5,131,63
punishment_1.0,5,132,150
punishment_1.0,5,133,26
punishment_1.0,5,134,30
punishment_1.0,5,135,150
punishment_1.0,5,136,123
punishment_1.0,5,137,65
punishment_1.0,5,138,66
punishment_1.0,5,139,150
punishment_1.0,5,140,102
punishment_1.0,5,141,88
punishment_1.0,5,142,53
punishment_1.0,5,143,87
punishment_1.0,5,144,72
punishment_1.0,5,145,150
punishment_1.0,5,146,135
punishment_1.0,5,147,150
punishment_1.0,5,148,48
punishment_1.0,5,149,41
punishment_1.0,5,150,150
punishment_1.0,6,1,150
punishment_1.0,6,2,150
punishment_1.0,6,3,150
punishment_1.0,6,4,150
punishment_1.0,6,5,150
punishment_1.0,6,6,150
punishment_1.0,6,7,150
punishment_1.0,6,8,150
punishment_1.0,6,9,150
punishment_1.0,6,10,150
punishment_1.0,6,11,150
punishment_1.0,6,12,150
punishment_1.0,6,13,150
punishment_1.0,6,14,150
punishment_1.0,6,15,150
punishment_1.0,6,16,150
punishment_1.0,6,17,150
punishment_1.0,6,18,150
punishment_1.0,6,19,150
punishment_1.0,6,20,150
punishment_1.0,6,21,104
punishment_1.0,6,22,150
punishment_1.0,6,23,150
punishment_1.0,6,24,117
punishment_1.0,6,25,150
punishment_1.0,6,26,150
punishment_1.0,6,27,150
punishment_1.0,6,28,150
punishment_1.0,6,29,123
punishment_1.0,6,30,150
punishment_1.0,6,31,150
punishment_1.0,6,32,150
punishment_1.0,6,33,150
punishment_1.0,6,34,150
punishment_1.0,6,35,150
punishment_1.0,6,36,150
punishment_1.0,6,37,150
punishment_1.0,6,38,150
punishment_1.0,6,39,24
punishment_1.0,6,40,150
punishment_1.0,6,41,150
punishment_1.0,6,42,26
punishment_1.0,6,43,72
punishment_1.0,6,44,115
punishment_1.0,6,45,150
punishment_1.0,6,46,150
punishment_1.0,6,47,150
punishment_1.0,6,48,150
punishment_1.0,6,49,150
punishment_1.0,6,50,150
punishment_1.0,6,51,47
punishment_1.0,6,52,146
punishment_1.0,6,53,74
punishment_1.0,6,54,60
punishment_1.0,6,55,58
punishment_1.0,6,56,150
punishment_1.0,6,57,150
punishment_1.0,6,58,101
punishment_1.0,6,59,150
punishment_1.0,6,60,72
punishment_1.0,6,61,150
punishment_1.0,6,62,150
punishment_1.0,6,63,127
punishment_1.0,6,64,150
punishment_1.0,6,65,114
punishment_1.0,6,66,75
punishment_1.0,6,67,24
punishment_1.0,6,68,111
punishment_1.0,6,69,150
punishment_1.0,6,70,150
punishment_1.0,6,71,133
punishment_1.0,6,72,150
punishment_1.0,6,73,136
punishment_1.0,6,74,150
punishment_1.0,6,75,89
punishment_1.0,6,76,150
punishment_1.0,6,77,150
punishment_1.0,6,78,150
punishment_1.0,6,79,150
punishment_1.0,6,80,76
punishment_1.0,6,81,150
punishment_1.0,6,82,150
punishment_1.0,6,83,93
punishment_1.0,6,84,58
punishment_1.0,6,85,75
punishment_1.0,6,86,150
punishment_1.0,6,87,105
punishment_1.0,6,88,150
punishment_1.0,6,89,150
punishment_1.0,6,90,150
punishment_1.0,6,91,150
punishment_1.0,6,92,150
punishment_1.0,6,93,150
punishment_1.0,6,94,35
punishment_1.0,6,95,150
punishment_1.0,6,96,105
punishment_1.0,6,97,150
punishment_1.0,6,98,150
punishment_1.0,6,99,67
punishment_1.0,6,100,137
punishment_1.0,6,101,150
punishment_1.0,6,102,150
punishment_1.0,6,103,150
punishment_1.0,6,104,150
punishment_1.0,6,105,89
punishment_1.0,6,106,95
punishment_1.0,6,107,150
punishment_1.0,6,108,65
punishment_1.0,6,109,150
punishment_1.0,6,110,118
punishment_1.0,6,111,150
punishment_1.0,6,112,150
punishment_1.0,6,113,66
punishment_1.0,6,114,130
punishment_1.0,6,115,150
punishment_1.0,6,116,25
punishment_1.0,6,117,83
punishment_1.0,6,118,150
punishment_1.0,6,119,12
punishment_1.0,6,120,120
punishment_1.0,6,121,137
punishment_1.0,6,122,31
punishment_1.0,6,123,35
punishment_1.0,6,124,77
punishment_1.0,6,125,110
punishment_1.0,6,126,87
punishment_1.0,6,127,33
punishment_1.0,6,128,150
punishment_1.0,6,129,150
punishment_1.0,6,130,101
punishment_1.0,6,131,150
punishment_1.0,6,132,150
punishment_1.0,6,133,150
punishment_1.0,6,134,46
punishment_1.0,6,135,150
punishment_1.0,6,136,108
punishment_1.0,6,137,83
punishment_1.0,6,138,67
punishment_1.0,6,139,94
punishment_1.0,6,140,44
punishment_1.0,6,141,129
punishment_1.0,6,142,65
punishment_1.0,6,143,150
punishment_1.0,6,144,150
punishment_1.0,6,145,150
punishment_1.0,6,146,150
punishment_1.0,6,147,150
punishment_1.0,6,148,109
punishment_1.0,6,149,150
punishment_1.0,6,150,150
punishment_1.0,7,1,150
punishment_1.0,7,2,150
punishment_1.0,7,3,150
punishment_1.0,7,4,150
punishment_1.0,7,5,99
punishment_1.0,7,6,150
punishment_1.0,7,7,91
punishment_1.0,7,8,146
punishment_1.0,7,9,62
punishment_1.0,7,10,150
punishment_1.0,7,11,102
punishment_1.0,7,12,128
punishment_1.0,7,13,23
punishment_1.0,7,14,150
punishment_1.0,7,15,150
punishment_1.0,7,16,59
punishment_1.0,7,17,150
punishment_1.0,7,18,150
punishment_1.0,7,19,150
punishment_1.0,7,20,99
punishment_1.0,7,21,48
punishment_1.0,7,22,27
punishment_1.0,7,23,150
punishment_1.0,7,24,150
punishment_1.0,7,25,150
punishment_1.0,7,26,106
punishment_1.0,7,27,87
punishment_1.0,7,28,55
punishment_1.0,7,29,118
punishment_1.0,7,30,150
punishment_1.0,7,31,41
punishment_1.0,7,32,150
punishment_1.0,7,33,150
punishment_1.0,7,34,150
punishment_1.0,7,35,150
punishment_1.0,7,36,78
punishment_1.0,7,37,150
punishment_1.0,7,38,47
punishment_1.0,7,39,150
punishment_1.0,7,40,122
punishment_1.0,7,41,150
punishment_1.0,7,42,150
punishment_1.0,7,43,122
punishment_1.0,7,44,63
punishment_1.0,7,45,150
punishment_1.0,7,46,150
punishment_1.0,7,47,108
punishment_1.0,7,48,150
punishment_1.0,7,49,140
punishment_1.0,7,50,150
punishment_1.0,7,51,144
punishment_1.0,7,52,114
punishment_1.0,7,53,143
punishment_1.0,7,54,91
punishment_1.0,7,55,150
punishment_1.0,7,56,57
punishment_1.0,7,57,125
punishment_1.0,7,58,36
punishment_1.0,7,59,150
punishment_1.0,7,60,150
punishment_1.0,7,61,14
punishment_1.0,7,62,40
punishment_1.0,7,63,150
punishment_1.0,7,64,82
punishment_1.0,7,65,73
punishment_1.0,7,66,56
punishment_1.0,7,67,95
punishment_1.0,7,68,27
punishment_1.0,7,69,25
punishment_1.0,7,70,150
punishment_1.0,7,71,150
punishment_1.0,7,72,20
punishment_1.0,7,73,22
punishment_1.0,7,74,52
punishment_1.0,7,75,106
punishment_1.0,7,76,137
punishment_1.0,7,77,150
punishment_1.0,7,78,60
punishment_1.0,7,79,43
punishment_1.0,7,80,80
punishment_1.0,7,81,150
punishment_1.0,7,82,77
punishment_1.0,7,83,150
punishment_1.0,7,84,54
punishment_1.0,7,85,44
punishment_1.0,7,86,56
punishment_1.0,7,87,150
punishment_1.0,7,88,150
punishment_1.0,7,89,77
punishment_1.0,7,90,22
punishment_1.0,7,91,150
punishment_1.0,7,92,71
punishment_1.0,7,93,150
punishment_1.0,7,94,150
punishment_1.0,7,95,150
punishment_1.0,7,96,94
punishment_1.0,7,97,101
punishment_1.0,7,98,83
punishment_1.0,7,99,150
punishment_1.0,7,100,81
punishment_1.0,7,101,109
punishment_1.0,7,102,116
punishment_1.0,7,103,108
punishment_1.0,7,104,21
punishment_1.0,7,105,137
punishment_1.0,7,106,24
punishment_1.0,7,107,31
punishment_1.0,7,108,150
punishment_1.0,7,109,150
punishment_1.0,7,110,150
punishment_1.0,7,111,61
punishment_1.0,7,112,150
punishment_1.0,7,113,150
punishment_1.0,7,114,150
punishment_1.0,7,115,144
punishment_1.0,7,116,150
punishment_1.0,7,117,150
punishment_1.0,7,118,92
punishment_1.0,7,119,23
punishment_1.0,7,120,150
punishment_1.0,7,121,17
punishment_1.0,7,122,150
punishment_1.0,7,123,42
punishment_1.0,7,124,114
punishment_1.0,7,125,83
punishment_1.0,7,126,150
punishment_1.0,7,127,121
punishment_1.0,7,128,23
punishment_1.0,7,129,150
punishment_1.0,7,130,95
punishment_1.0,7,131,150
punishment_1.0,7,132,150
punishment_1.0,7,133,21
punishment_1.0,7,134,150
punishment_1.0,7,135,150
punishment_1.0,7,136,150
punishment_1.0,7,137,150
punishment_1.0,7,138,65
punishment_1.0,7,139,150
punishment_1.0,7,140,150
punishment_1.0,7,141,135
punishment_1.0,7,142,29
punishment_1.0,7,143,150
punishment_1.0,7,144,150
punishment_1.0,7,145,150
punishment_1.0,7,146,150
punishment_1.0,7,147,126
punishment_1.0,7,148,39
punishment_1.0,7,149,144
punishment_1.0,7,150,150
punishment_1.0,8,1,23
punishment_1.0,8,2,36
punishment_1.0,8,3,150
punishment_1.0,8,4,150
punishment_1.0,8,5,150
punishment_1.0,8,6,150
punishment_1.0,8,7,150
punishment_1.0,8,8,150
punishment_1.0,8,9,150
punishment_1.0,8,10,150
punishment_1.0,8,11,150
punishment_1.0,8,12,150
punishment_1.0,8,13,150
punishment_1.0,8,14,150
punishment_1.0,8,15,150
punishment_1.0,8,16,137
punishment_1.0,8,17,150
punishment_1.0,8,18,68
punishment_1.0,8,19,150
punishment_1.0,8,20,150
punishment_1.0,8,21,144
punishment_1.0,8,22,150
punishment_1.0,8,23,100
punishment_1.0,8,24,150
punishment_1.0,8,25,68
punishment_1.0,8,26,150
punishment_1.0,8,27,150
punishment_1.0,8,28,150
punishment_1.0,8,29,97
punishment_1.0,8,30,150
punishment_1.0,8,31,150
punishment_1.0,8,32,150
punishment_1.0,8,33,150
punishment_1.0,8,34,150
punishment_1.0,8,35,67
punishment_1.0,8,36,150
punishment_1.0,8,37,150
punishment_1.0,8,38,150
punishment_1.0,8,39,150
punishment_1.0,8,40,150
punishment_1.0,8,41,150
punishment_1.0,8,42,150
punishment_1.0,8,43,78
punishment_1.0,8,44,150
punishment_1.0,8,45,150
punishment_1.0,8,46,150
punishment_1.0,8,47,150
punishment_1.0,8,48,150
punishment_1.0,8,49,150
punishment_1.0,8,50,82
punishment_1.0,8,51,64
punishment_1.0,8,52,150
punishment_1.0,8,53,92
punishment_1.0,8,54,150
punishment_1.0,8,55,69
punishment_1.0,8,56,150
punishment_1.0,8,57,148
punishment_1.0,8,58,85
punishment_1.0,8,59,120
punishment_1.0,8,60,150
punishment_1.0,8,61,141
punishment_1.0,8,62,150
punishment_1.0,8,63,150
punishment_1.0,8,64,150
punishment_1.0,8,65,150
punishment_1.0,8,66,150
punishment_1.0,8,67,150
punishment_1.0,8,68,100
punishment_1.0,8,69,94
punishment_1.0,8,70,84
punishment_1.0,8,71,105
punishment_1.0,8,72,150
punishment_1.0,8,73,150
punishment_1.0,8,74,150
punishment_1.0,8,75,126
punishment_1.0,8,76,50
punishment_1.0,8,77,150
punishment_1.0,8,78,93
punishment_1.0,8,79,150
punishment_1.0,8,80,40
punishment_1.0,8,81,104
punishment_1.0,8,82,24
punishment_1.0,8,83,28
punishment_1.0,8,84,98
punishment_1.0,8,85,147
punishment_1.0,8,86,53
punishment_1.0,8,87,150
punishment_1.0,8,88,150
punishment_1.0,8,89,58
punishment_1.0,8,90,150
punishment_1.0,8,91,147
punishment_1.0,8,92,76
punishment_1.0,8,93,112
punishment_1.0,8,94,150
punishment_1.0,8,95,118
punishment_1.0,8,96,150
punishment_1.0,8,97,150
punishment_1.0,8,98,133
punishment_1.0,8,99,132
punishment_1.0,8,100,150
punishment_1.0,8,101,87
punishment_1.0,8,102,150
punishment_1.0,8,103,150
punishment_1.0,8,104,76
punishment_1.0,8,105,150
punishment_1.0,8,106,150
punishment_1.0,8,107,150
punishment_1.0,8,108,150
punishment_1.0,8,109,57
punishment_1.0,8,110,95
punishment_1.0,8,111,93
punishment_1.0,8,112,124
punishment_1.0,8,113,51
punishment_1.0,8,114,55
punishment_1.0,8,115,94
punishment_1.0,8,116,150
punishment_1.0,8,117,29
punishment_1.0,8,118,150
punishment_1.0,8,119,75
punishment_1.0,8,120,114
punishment_1.0,8,121,68
punishment_1.0,8,122,150
punishment_1.0,8,123,68
punishment_1.0,8,124,95
punishment_1.0,8,125,20
punishment_1.0,8,126,113
punishment_1.0,8,127,122
punishment_1.0,8,128,150
punishment_1.0,8,129,124
punishment_1.0,8,130,150
punishment_1.0,8,131,150
punishment_1.0,8,132,37
punishment_1.0,8,133,150
punishment_1.0,8,134,122
punishment_1.0,8,135,108
punishment_1.0,8,136,131
punishment_1.0,8,137,150
punishment_1.0,8,138,55
punishment_1.0,8,139,130
punishment_1.0,8,140,27
punishment_1.0,8,141,150
punishment_1.0,8,142,150
punishment_1.0,8,143,48
punishment_1.0,8,144,45
punishment_1.0,8,145,109
punishment_1.0,8,146,150
punishment_1.0,8,147,150
punishment_1.0,8,148,81
punishment_1.0,8,149,150
punishment_1.0,8,150,150
punishment_1.0,9,1,93
punishment_1.0,9,2,150
punishment_1.0,9,3,150
punishment_1.0,9,4,146
punishment_1.0,9,5,150
punishment_1.0,9,6,150
punishment_1.0,9,7,150
punishment_1.0,9,8,126
punishment_1.0,9,9,150
punishment_1.0,9,10,57
punishment_1.0,9,11,76
punishment_1.0,9,12,150
punishment_1.0,9,13,150
punishment_1.0,9,14,150
punishment_1.0,9,15,150
punishment_1.0,9,16,109
punishment_1.0,9,17,23
punishment_1.0,9,18,150
punishment_1.0,9,19,102
punishment_1.0,9,20,150
punishment_1.0,9,21,95
punishment_1.0,9,22,150
punishment_1.0,9,23,37
punishment_1.0,9,24,150
punishment_1.0,9,25,132
punishment_1.0,9,26,38
punishment_1.0,9,27,150
punishment_1.0,9,28,63
punishment_1.0,9,29,150
punishment_1.0,9,30,43
punishment_1.0,9,31,146
punishment_1.0,9,32,150
punishment_1.0,9,33,150
punishment_1.0,9,34,150
punishment_1.0,9,35,150
punishment_1.0,9,36,57
punishment_1.0,9,37,150
punishment_1.0,9,38,127
punishment_1.0,9,39,60
punishment_1.0,9,40,50
punishment_1.0,9,41,38
punishment_1.0,9,42,87
punishment_1.0,9,43,144
punishment_1.0,9,44,150
punishment_1.0,9,45,150
punishment_1.0,9,46,150
punishment_1.0,9,47,150
punishment_1.0,9,48,92
punishment_1.0,9,49,54
punishment_1.0,9,50,44
punishment_1.0,9,51,12
punishment_1.0,9,52,150
punishment_1.0,9,53,150
punishment_1.0,9,54,114
punishment_1.0,9,55,150
punishment_1.0,9,56,36
punishment_1.0,9,57,150
punishment_1.0,9,58,64
punishment_1.0,9,59,93
punishment_1.0,9,60,150
punishment_1.0,9,61,31
punishment_1.0,9,62,109
punishment_1.0,9,63,150
punishment_1.0,9,64,64
punishment_1.0,9,65,134
punishment_1.0,9,66,41
punishment_1.0,9,67,35
punishment_1.0,9,68,74
punishment_1.0,9,69,87
punishment_1.0,9,70,150
punishment_1.0,9,71,119
punishment_1.0,9,72,27
punishment_1.0,9,73,14
punishment_1.0,9,74,150
punishment_1.0,9,75,87
punishment_1.0,9,76,33
punishment_1.0,9,77,150
punishment_1.0,9,78,150
punishment_1.0,9,79,18
punishment_1.0,9,80,150
punishment_1.0,9,81,131
punishment_1.0,9,82,150
punishment_1.0,9,83,81
punishment_1.0,9,84,79
punishment_1.0,9,85,33
punishment_1.0,9,86,150
punishment_1.0,9,87,150
punishment_1.0,9,88,129
punishment_1.0,9,89,13
punishment_1.0,9,90,150
punishment_1.0,9,91,13
punishment_1.0,9,92,46
punishment_1.0,9,93,70
punishment_1.0,9,94,21
punishment_1.0,9,95,150
punishment_1.0,9,96,61
punishment_1.0,9,97,63
punishment_1.0,9,98,148
punishment_1.0,9,99,150
punishment_1.0,9,100,131
punishment_1.0,9,101,150
punishment_1.0,9,102,28
punishment_1.0,9,103,150
punishment_1.0,9,104,150
punishment_1.0,9,105,52
punishment_1.0,9,106,111
punishment_1.0,9,107,34
punishment_1.0,9,108,150
punishment_1.0,9,109,33
punishment_1.0,9,110,150
punishment_1.0,9,111,132
punishment_1.0,9,112,26
punishment_1.0,9,113,109
punishment_1.0,9,114,103
punishment_1.0,9,115,86
punishment_1.0,9,116,150
punishment_1.0,9,117,150
punishment_1.0,9,118,148
punishment_1.0,9,119,23
punishment_1.0,9,120,116
punishment_1.0,9,121,124
punishment_1.0,9,122,150
punishment_1.0,9,123,93
punishment_1.0,9,124,150
punishment_1.0,9,125,92
punishment_1.0,9,126,18
punishment_1.0,9,127,130
punishment_1.0,9,128,52
punishment_1.0,9,129,150
punishment_1.0,9,130,136
punishment_1.0,9,131,150
punishment_1.0,9,132,72
punishment_1.0,9,133,10
punishment_1.0,9,134,150
punishment_1.0,9,135,150
punishment_1.0,9,136,150
punishment_1.0,9,137,83
punishment_1.0,9,138,59
punishment_1.0,9,139,27
punishment_1.0,9,140,122
punishment_1.0,9,141,150
punishment_1.0,9,142,16
punishment_1.0,9,143,62
punishment_1.0,9,144,119
punishment_1.0,9,145,150
punishment_1.0,9,146,114
punishment_1.0,9,147,150
punishment_1.0,9,148,44
punishment_1.0,9,149,37
punishment_1.0,9,150,150
punishment_1.0,10,1,150
punishment_1.0,10,2,150
punishment_1.0,10,3,150
punishment_1.0,10,4,150
punishment_1.0,10,5,150
punishment_1.0,10,6,27
punishment_1.0,10,7,150
punishment_1.0,10,8,150
punishment_1.0,10,9,150
punishment_1.0,10,10,150
punishment_1.0,10,11,150
punishment_1.0,10,12,123
punishment_1.0,10,13,50
punishment_1.0,10,14,94
punishment_1.0,10,15,74
punishment_1.0,10,16,27
punishment_1.0,10,17,99
punishment_1.0,10,18,150
punishment_1.0,10,19,150
punishment_1.0,10,20,150
punishment_1.0,10,21,150
punishment_1.0,10,22,68
punishment_1.0,10,23,150
punishment_1.0,10,24,150
punishment_1.0,10,25,34
punishment_1.0,10,26,150
punishment_1.0,10,27,107
punishment_1.0,10,28,50
punishment_1.0,10,29,85
punishment_1.0,10,30,150
punishment_1.0,10,31,150
punishment_1.0,10,32,126
punishment_1.0,10,33,150
punishment_1.0,10,34,107
punishment_1.0,10,35,71
punishment_1.0,10,36,150
punishment_1.0,10,37,24
punishment_1.0,10,38,30
punishment_1.0,10,39,55
punishment_1.0,10,40,150
punishment_1.0,10,41,150
punishment_1.0,10,42,150
punishment_1.0,10,43,150
punishment_1.0,10,44,150
punishment_1.0,10,45,150
punishment_1.0,10,46,150
punishment_1.0,10,47,29
punishment_1.0,10,48,150
punishment_1.0,10,49,109
punishment_1.0,10,50,150
punishment_1.0,10,51,150
punishment_1.0,10,52,146
punishment_1.0,10,53,150
punishment_1.0,10,54,65
punishment_1.0,10,55,150
punishment_1.0,10,56,70
punishment_1.0,10,57,150
punishment_1.0,10,58,141
punishment_1.0,10,59,150
punishment_1.0,10,60,61
punishment_1.0,10,61,150
punishment_1.0,10,62,150
punishment_1.0,10,63,64
punishment_1.0,10,64,48
punishment_1.0,10,65,25
punishment_1.0,10,66,150
punishment_1.0,10,67,119
punishment_1.0,10,68,94
punishment_1.0,10,69,97
punishment_1.0,10,70,70
punishment_1.0,10,71,20
punishment_1.0,10,72,83
punishment_1.0,10,73,150
punishment_1.0,10,74,107
punishment_1.0,10,75,103
punishment_1.0,10,76,123
punishment_1.0,10,77,45
punishment_1.0,10,78,150
punishment_1.0,10,79,150
punishment_1.0,10,80,147
punishment_1.0,10,81,150
punishment_1.0,10,82,150
punishment_1.0,10,83,123
punishment_1.0,10,84,56
punishment_1.0,10,85,150
punishment_1.0,10,86,150
punishment_1.0,10,87,88
punishment_1.0,10,88,78
punishment_1.0,10,89,138
punishment_1.0,10,90,70
punishment_1.0,10,91,122
punishment_1.0,10,92,23
punishment_1.0,10,93,150
punishment_1.0,10,94,43
punishment_1.0,10,95,150
punishment_1.0,10,96,150
punishment_1.0,10,97,52
punishment_1.0,10,98,131
punishment_1.0,10,99,150
punishment_1.0,10,100,150
punishment_1.0,10,101,124
punishment_1.0,10,102,150
punishment_1.0,10,103,150
punishment_1.0,10,104,150
punishment_1.0,10,105,150
punishment_1.0,10,106,150
punishment_1.0,10,107,150
punishment_1.0,10,108,150
punishment_1.0,10,109,150
punishment_1.0,10,110,63
punishment_1.0,10,111,64
punishment_1.0,10,112,52
punishment_1.0,10,113,135
punishment_1.0,10,114,135
punishment_1.0,10,115,150
punishment_1.0,10,116,65
punishment_1.0,10,117,91
punishment_1.0,10,118,118
punishment_1.0,10,119,94
punishment_1.0,10,120,150
punishment_1.0,10,121,82
punishment_1.0,10,122,150
punishment_1.0,10,123,150
punishment_1.0,10,124,150
punishment_1.0,10,125,150
punishment_1.0,10,126,150
punishment_1.0,10,127,126
punishment_1.0,10,128,69
punishment_1.0,10,129,92
punishment_1.0,10,130,113
punishment_1.0,10,131,37
punishment_1.0,10,132,119
punishment_1.0,10,133,150
punishment_1.0,10,134,150
punishment_1.0,10,135,142
punishment_1.0,10,136,56
punishment_1.0,10,137,63
punishment_1.0,10,138,150
punishment_1.0,10,139,46
punishment_1.0,10,140,150
punishment_1.0,10,141,150
punishment_1.0,10,142,103
punishment_1.0,10,143,106
punishment_1.0,10,144,87
punishment_1.0,10,145,44
punishment_1.0,10,146,150
punishment_1.0,10,147,25
punishment_1.0,10,148,150
punishment_1.0,10,149,75
punishment_1.0,10,150,150
punishment_1.0,11,1,61
punishment_1.0,11,2,79
punishment_1.0,11,3,150
punishment_1.0,11,4,150
punishment_1.0,11,5,150
punishment_1.0,11,6,150
punishment_1.0,11,7,150
punishment_1.0,11,8,150
punishment_1.0,11,9,66
punishment_1.0,11,10,98
punishment_1.0,11,11,123
punishment_1.0,11,12,150
punishment_1.0,11,13,150
punishment_1.0,11,14,25
punishment_1.0,11,15,150
punishment_1.0,11,16,150
punishment_1.0,11,17,150
punishment_1.0,11,18,98
punishment_1.0,11,19,130
punishment_1.0,11,20,150
punishment_1.0,11,21,91
punishment_1.0,11,22,150
punishment_1.0,11,23,115
punishment_1.0,11,24,49
punishment_1.0,11,25,150
punishment_1.0,11,26,145
punishment_1.0,11,27,150
punishment_1.0,11,28,78
punishment_1.0,11,29,45
punishment_1.0,11,30,150
